project_id,project_number,stage,publish_date,notification_number,detail_url,row_text,villages,survey_numbers,n_surveys,detail_ok,detail_error,detail_text,table_json
24065,MO/2017/24065,3A,2020-01-06,96 (E),https://bhoomirashi.gov.in/auth/revamp/sdet.cshtml?project_id=24065&EncHid=¬ification_id=51402&nid=9'),18 | 06/01/2020 | 96 (E) | ९६ (अ) | View Details | View Objections | 3A Notified,,,0,1,,"Land Acquisition Portal | × | Site is Under Maintenance do not Login | 011-23711824 | supportla-morth@gov.in | Highway Land Register [Rule 4(1)] | FAQs | Contact Us | Greivance | Land Acquisition Portal | Ministry of Road Transport & Highways Government of India | Home | About Us | Act | Gazette Notification Report | Login | What's New | Publication of 3a/3A notification in respect of National Highways (NH) where development/upgradation work is yet to be sanctioned | View File | Memorandum of Understanding between MoRTH and Ministry of Railways (MoR) regarding Land and other related matters for faster execution of projects | View File | Any payments stuck in the CALA account due to transaction failures or other reasons will be transferred back to the RPAO account via Cheque, DD, or RTGS. Once the payment is successfully transferred to RPAO account, CALA will reinitiate the payment through the BhoomiRashi portal after Re-finalizing all the failed payments in case of Roads Wing project is proposed to be floated | View File | Land Acquisition and Forest & Wildlife clearances - Milestones for approval, award and declaration of appointed dates | View File | 3757 Online Projects | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 153424.11 Ha 3D Done | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 38710.64 Cr Compensation Disbursed Online | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | About Us | Land Acquisition Portal | Ministry of Road Transport and Highways (MoRTH) is engaged in developing India's road infrastructure sector and executes its projects through various implementation agencies, viz. National Highways Authority of India (NHAI), National Highways & Infrastructure Development Company Ltd. (NHIDCL) and State PWDs. The objective of the Ministry is to fast-track economic growth, for which improved road connectivity, specifically expansion and upgradation of the National Highways network, is of vital importance. | Land Acquisition is critical for the commencement and completion of construction of National Highways, which begins once the alignment plan and land acquisition plan for a specific project, are approved. | Read More | Our | Important Links | LA Target Monitoring | Ministry of Road Transport and Highways (MoRTH) | Read More | Public Grievances | Ministry of Road Transport and Highways (MoRTH) | Read More | Act | Ministry of Road Transport and Highways (MoRTH) | Read More | Search | Ministry of Road Transport and Highways (MoRTH) | Read More | FAQs | Ministry of Road Transport and Highways (MoRTH) | Read More | Projects | Ministry of Road Transport and Highways (MoRTH) | Read More | Contact Us | If You Have Any Query, Please Feel Free Contact Us | Address | Room No. 139, Transport Bhawan, Sansad Marg Delhi-01 | Call Us Now | +011-23711824 | Mail Us Now | supportla-morth@gov.in | Your Name | Your Email | Phone Number | Address | Message | Send Message | Our Links | LA Target Monitoring | About Us | Public Grievances | Act | Search | FAQs | Privacy Policy | Location | © Designed and Developed by National Informatics Centre | Visitor No: | 1379579 | Login | × | Username | Password | Send OTP | One Time Password | Verify OTP | Resend OTP | Login | Forgot password?",[]
24065,MO/2017/24065,3A,2020-01-06,97 (E),https://bhoomirashi.gov.in/auth/revamp/sdet.cshtml?project_id=24065&EncHid=¬ification_id=51408&nid=9'),20 | 06/01/2020 | 97 (E) | ९७ (अ) | View Details | View Objections | 3A Notified,,,0,1,,"Land Acquisition Portal | × | Site is Under Maintenance do not Login | 011-23711824 | supportla-morth@gov.in | Highway Land Register [Rule 4(1)] | FAQs | Contact Us | Greivance | Land Acquisition Portal | Ministry of Road Transport & Highways Government of India | Home | About Us | Act | Gazette Notification Report | Login | What's New | Publication of 3a/3A notification in respect of National Highways (NH) where development/upgradation work is yet to be sanctioned | View File | Memorandum of Understanding between MoRTH and Ministry of Railways (MoR) regarding Land and other related matters for faster execution of projects | View File | Any payments stuck in the CALA account due to transaction failures or other reasons will be transferred back to the RPAO account via Cheque, DD, or RTGS. Once the payment is successfully transferred to RPAO account, CALA will reinitiate the payment through the BhoomiRashi portal after Re-finalizing all the failed payments in case of Roads Wing project is proposed to be floated | View File | Land Acquisition and Forest & Wildlife clearances - Milestones for approval, award and declaration of appointed dates | View File | 3757 Online Projects | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 153424.11 Ha 3D Done | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 38710.64 Cr Compensation Disbursed Online | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | About Us | Land Acquisition Portal | Ministry of Road Transport and Highways (MoRTH) is engaged in developing India's road infrastructure sector and executes its projects through various implementation agencies, viz. National Highways Authority of India (NHAI), National Highways & Infrastructure Development Company Ltd. (NHIDCL) and State PWDs. The objective of the Ministry is to fast-track economic growth, for which improved road connectivity, specifically expansion and upgradation of the National Highways network, is of vital importance. | Land Acquisition is critical for the commencement and completion of construction of National Highways, which begins once the alignment plan and land acquisition plan for a specific project, are approved. | Read More | Our | Important Links | LA Target Monitoring | Ministry of Road Transport and Highways (MoRTH) | Read More | Public Grievances | Ministry of Road Transport and Highways (MoRTH) | Read More | Act | Ministry of Road Transport and Highways (MoRTH) | Read More | Search | Ministry of Road Transport and Highways (MoRTH) | Read More | FAQs | Ministry of Road Transport and Highways (MoRTH) | Read More | Projects | Ministry of Road Transport and Highways (MoRTH) | Read More | Contact Us | If You Have Any Query, Please Feel Free Contact Us | Address | Room No. 139, Transport Bhawan, Sansad Marg Delhi-01 | Call Us Now | +011-23711824 | Mail Us Now | supportla-morth@gov.in | Your Name | Your Email | Phone Number | Address | Message | Send Message | Our Links | LA Target Monitoring | About Us | Public Grievances | Act | Search | FAQs | Privacy Policy | Location | © Designed and Developed by National Informatics Centre | Visitor No: | 1379579 | Login | × | Username | Password | Send OTP | One Time Password | Verify OTP | Resend OTP | Login | Forgot password?",[]
24065,MO/2017/24065,3A,2020-01-06,98 (E),https://bhoomirashi.gov.in/auth/revamp/sdet.cshtml?project_id=24065&EncHid=¬ification_id=51415&nid=9'),22 | 06/01/2020 | 98 (E) | ९८ (अ ) | View Details | View Objections | 3A Notified,,,0,1,,"Land Acquisition Portal | × | Site is Under Maintenance do not Login | 011-23711824 | supportla-morth@gov.in | Highway Land Register [Rule 4(1)] | FAQs | Contact Us | Greivance | Land Acquisition Portal | Ministry of Road Transport & Highways Government of India | Home | About Us | Act | Gazette Notification Report | Login | What's New | Publication of 3a/3A notification in respect of National Highways (NH) where development/upgradation work is yet to be sanctioned | View File | Memorandum of Understanding between MoRTH and Ministry of Railways (MoR) regarding Land and other related matters for faster execution of projects | View File | Any payments stuck in the CALA account due to transaction failures or other reasons will be transferred back to the RPAO account via Cheque, DD, or RTGS. Once the payment is successfully transferred to RPAO account, CALA will reinitiate the payment through the BhoomiRashi portal after Re-finalizing all the failed payments in case of Roads Wing project is proposed to be floated | View File | Land Acquisition and Forest & Wildlife clearances - Milestones for approval, award and declaration of appointed dates | View File | 3757 Online Projects | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 153424.11 Ha 3D Done | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 38710.64 Cr Compensation Disbursed Online | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | About Us | Land Acquisition Portal | Ministry of Road Transport and Highways (MoRTH) is engaged in developing India's road infrastructure sector and executes its projects through various implementation agencies, viz. National Highways Authority of India (NHAI), National Highways & Infrastructure Development Company Ltd. (NHIDCL) and State PWDs. The objective of the Ministry is to fast-track economic growth, for which improved road connectivity, specifically expansion and upgradation of the National Highways network, is of vital importance. | Land Acquisition is critical for the commencement and completion of construction of National Highways, which begins once the alignment plan and land acquisition plan for a specific project, are approved. | Read More | Our | Important Links | LA Target Monitoring | Ministry of Road Transport and Highways (MoRTH) | Read More | Public Grievances | Ministry of Road Transport and Highways (MoRTH) | Read More | Act | Ministry of Road Transport and Highways (MoRTH) | Read More | Search | Ministry of Road Transport and Highways (MoRTH) | Read More | FAQs | Ministry of Road Transport and Highways (MoRTH) | Read More | Projects | Ministry of Road Transport and Highways (MoRTH) | Read More | Contact Us | If You Have Any Query, Please Feel Free Contact Us | Address | Room No. 139, Transport Bhawan, Sansad Marg Delhi-01 | Call Us Now | +011-23711824 | Mail Us Now | supportla-morth@gov.in | Your Name | Your Email | Phone Number | Address | Message | Send Message | Our Links | LA Target Monitoring | About Us | Public Grievances | Act | Search | FAQs | Privacy Policy | Location | © Designed and Developed by National Informatics Centre | Visitor No: | 1379579 | Login | × | Username | Password | Send OTP | One Time Password | Verify OTP | Resend OTP | Login | Forgot password?",[]
24065,MO/2017/24065,3A,2020-01-15,230 (E),https://bhoomirashi.gov.in/auth/revamp/sdet.cshtml?project_id=24065&EncHid=¬ification_id=51387&nid=9'),24 | 15/01/2020 | 230 (E) | २३० (अ) | View Details | View Objections | 3A Notified,,,0,1,,"Land Acquisition Portal | × | Site is Under Maintenance do not Login | 011-23711824 | supportla-morth@gov.in | Highway Land Register [Rule 4(1)] | FAQs | Contact Us | Greivance | Land Acquisition Portal | Ministry of Road Transport & Highways Government of India | Home | About Us | Act | Gazette Notification Report | Login | What's New | Publication of 3a/3A notification in respect of National Highways (NH) where development/upgradation work is yet to be sanctioned | View File | Memorandum of Understanding between MoRTH and Ministry of Railways (MoR) regarding Land and other related matters for faster execution of projects | View File | Any payments stuck in the CALA account due to transaction failures or other reasons will be transferred back to the RPAO account via Cheque, DD, or RTGS. Once the payment is successfully transferred to RPAO account, CALA will reinitiate the payment through the BhoomiRashi portal after Re-finalizing all the failed payments in case of Roads Wing project is proposed to be floated | View File | Land Acquisition and Forest & Wildlife clearances - Milestones for approval, award and declaration of appointed dates | View File | 3757 Online Projects | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 153424.11 Ha 3D Done | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 38710.64 Cr Compensation Disbursed Online | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | About Us | Land Acquisition Portal | Ministry of Road Transport and Highways (MoRTH) is engaged in developing India's road infrastructure sector and executes its projects through various implementation agencies, viz. National Highways Authority of India (NHAI), National Highways & Infrastructure Development Company Ltd. (NHIDCL) and State PWDs. The objective of the Ministry is to fast-track economic growth, for which improved road connectivity, specifically expansion and upgradation of the National Highways network, is of vital importance. | Land Acquisition is critical for the commencement and completion of construction of National Highways, which begins once the alignment plan and land acquisition plan for a specific project, are approved. | Read More | Our | Important Links | LA Target Monitoring | Ministry of Road Transport and Highways (MoRTH) | Read More | Public Grievances | Ministry of Road Transport and Highways (MoRTH) | Read More | Act | Ministry of Road Transport and Highways (MoRTH) | Read More | Search | Ministry of Road Transport and Highways (MoRTH) | Read More | FAQs | Ministry of Road Transport and Highways (MoRTH) | Read More | Projects | Ministry of Road Transport and Highways (MoRTH) | Read More | Contact Us | If You Have Any Query, Please Feel Free Contact Us | Address | Room No. 139, Transport Bhawan, Sansad Marg Delhi-01 | Call Us Now | +011-23711824 | Mail Us Now | supportla-morth@gov.in | Your Name | Your Email | Phone Number | Address | Message | Send Message | Our Links | LA Target Monitoring | About Us | Public Grievances | Act | Search | FAQs | Privacy Policy | Location | © Designed and Developed by National Informatics Centre | Visitor No: | 1379579 | Login | × | Username | Password | Send OTP | One Time Password | Verify OTP | Resend OTP | Login | Forgot password?",[]
24065,MO/2017/24065,3A,2020-03-13,1072 (E),https://bhoomirashi.gov.in/auth/revamp/sdet.cshtml?project_id=24065&EncHid=¬ification_id=51976&nid=9'),26 | 13/03/2020 | 1072 (E) | १०७२ (अ) | View Details | View Objections | 3A Notified,,,0,1,,"Land Acquisition Portal | × | Site is Under Maintenance do not Login | 011-23711824 | supportla-morth@gov.in | Highway Land Register [Rule 4(1)] | FAQs | Contact Us | Greivance | Land Acquisition Portal | Ministry of Road Transport & Highways Government of India | Home | About Us | Act | Gazette Notification Report | Login | What's New | Publication of 3a/3A notification in respect of National Highways (NH) where development/upgradation work is yet to be sanctioned | View File | Memorandum of Understanding between MoRTH and Ministry of Railways (MoR) regarding Land and other related matters for faster execution of projects | View File | Any payments stuck in the CALA account due to transaction failures or other reasons will be transferred back to the RPAO account via Cheque, DD, or RTGS. Once the payment is successfully transferred to RPAO account, CALA will reinitiate the payment through the BhoomiRashi portal after Re-finalizing all the failed payments in case of Roads Wing project is proposed to be floated | View File | Land Acquisition and Forest & Wildlife clearances - Milestones for approval, award and declaration of appointed dates | View File | 3757 Online Projects | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 153424.11 Ha 3D Done | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 38710.64 Cr Compensation Disbursed Online | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | About Us | Land Acquisition Portal | Ministry of Road Transport and Highways (MoRTH) is engaged in developing India's road infrastructure sector and executes its projects through various implementation agencies, viz. National Highways Authority of India (NHAI), National Highways & Infrastructure Development Company Ltd. (NHIDCL) and State PWDs. The objective of the Ministry is to fast-track economic growth, for which improved road connectivity, specifically expansion and upgradation of the National Highways network, is of vital importance. | Land Acquisition is critical for the commencement and completion of construction of National Highways, which begins once the alignment plan and land acquisition plan for a specific project, are approved. | Read More | Our | Important Links | LA Target Monitoring | Ministry of Road Transport and Highways (MoRTH) | Read More | Public Grievances | Ministry of Road Transport and Highways (MoRTH) | Read More | Act | Ministry of Road Transport and Highways (MoRTH) | Read More | Search | Ministry of Road Transport and Highways (MoRTH) | Read More | FAQs | Ministry of Road Transport and Highways (MoRTH) | Read More | Projects | Ministry of Road Transport and Highways (MoRTH) | Read More | Contact Us | If You Have Any Query, Please Feel Free Contact Us | Address | Room No. 139, Transport Bhawan, Sansad Marg Delhi-01 | Call Us Now | +011-23711824 | Mail Us Now | supportla-morth@gov.in | Your Name | Your Email | Phone Number | Address | Message | Send Message | Our Links | LA Target Monitoring | About Us | Public Grievances | Act | Search | FAQs | Privacy Policy | Location | © Designed and Developed by National Informatics Centre | Visitor No: | 1379579 | Login | × | Username | Password | Send OTP | One Time Password | Verify OTP | Resend OTP | Login | Forgot password?",[]
24065,MO/2017/24065,3A,2020-06-09,1814 (E),https://bhoomirashi.gov.in/auth/revamp/sdet.cshtml?project_id=24065&EncHid=¬ification_id=46471&nid=9'),28 | 09/06/2020 | 1814 (E) | 1814 (अ) | View Details | View Objections | 3A Notified,,,0,1,,"Land Acquisition Portal | × | Site is Under Maintenance do not Login | 011-23711824 | supportla-morth@gov.in | Highway Land Register [Rule 4(1)] | FAQs | Contact Us | Greivance | Land Acquisition Portal | Ministry of Road Transport & Highways Government of India | Home | About Us | Act | Gazette Notification Report | Login | What's New | Publication of 3a/3A notification in respect of National Highways (NH) where development/upgradation work is yet to be sanctioned | View File | Memorandum of Understanding between MoRTH and Ministry of Railways (MoR) regarding Land and other related matters for faster execution of projects | View File | Any payments stuck in the CALA account due to transaction failures or other reasons will be transferred back to the RPAO account via Cheque, DD, or RTGS. Once the payment is successfully transferred to RPAO account, CALA will reinitiate the payment through the BhoomiRashi portal after Re-finalizing all the failed payments in case of Roads Wing project is proposed to be floated | View File | Land Acquisition and Forest & Wildlife clearances - Milestones for approval, award and declaration of appointed dates | View File | 3757 Online Projects | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 153424.11 Ha 3D Done | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 38710.64 Cr Compensation Disbursed Online | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | About Us | Land Acquisition Portal | Ministry of Road Transport and Highways (MoRTH) is engaged in developing India's road infrastructure sector and executes its projects through various implementation agencies, viz. National Highways Authority of India (NHAI), National Highways & Infrastructure Development Company Ltd. (NHIDCL) and State PWDs. The objective of the Ministry is to fast-track economic growth, for which improved road connectivity, specifically expansion and upgradation of the National Highways network, is of vital importance. | Land Acquisition is critical for the commencement and completion of construction of National Highways, which begins once the alignment plan and land acquisition plan for a specific project, are approved. | Read More | Our | Important Links | LA Target Monitoring | Ministry of Road Transport and Highways (MoRTH) | Read More | Public Grievances | Ministry of Road Transport and Highways (MoRTH) | Read More | Act | Ministry of Road Transport and Highways (MoRTH) | Read More | Search | Ministry of Road Transport and Highways (MoRTH) | Read More | FAQs | Ministry of Road Transport and Highways (MoRTH) | Read More | Projects | Ministry of Road Transport and Highways (MoRTH) | Read More | Contact Us | If You Have Any Query, Please Feel Free Contact Us | Address | Room No. 139, Transport Bhawan, Sansad Marg Delhi-01 | Call Us Now | +011-23711824 | Mail Us Now | supportla-morth@gov.in | Your Name | Your Email | Phone Number | Address | Message | Send Message | Our Links | LA Target Monitoring | About Us | Public Grievances | Act | Search | FAQs | Privacy Policy | Location | © Designed and Developed by National Informatics Centre | Visitor No: | 1379579 | Login | × | Username | Password | Send OTP | One Time Password | Verify OTP | Resend OTP | Login | Forgot password?",[]
24065,MO/2017/24065,3A,2020-10-19,3673-E,https://bhoomirashi.gov.in/auth/revamp/sdet.cshtml?project_id=24065&EncHid=¬ification_id=53239&nid=9'),30 | 19/10/2020 | 3673-E | 3673-E | View Details | View Objections | 3A Notified,,,0,1,,"Land Acquisition Portal | × | Site is Under Maintenance do not Login | 011-23711824 | supportla-morth@gov.in | Highway Land Register [Rule 4(1)] | FAQs | Contact Us | Greivance | Land Acquisition Portal | Ministry of Road Transport & Highways Government of India | Home | About Us | Act | Gazette Notification Report | Login | What's New | Publication of 3a/3A notification in respect of National Highways (NH) where development/upgradation work is yet to be sanctioned | View File | Memorandum of Understanding between MoRTH and Ministry of Railways (MoR) regarding Land and other related matters for faster execution of projects | View File | Any payments stuck in the CALA account due to transaction failures or other reasons will be transferred back to the RPAO account via Cheque, DD, or RTGS. Once the payment is successfully transferred to RPAO account, CALA will reinitiate the payment through the BhoomiRashi portal after Re-finalizing all the failed payments in case of Roads Wing project is proposed to be floated | View File | Land Acquisition and Forest & Wildlife clearances - Milestones for approval, award and declaration of appointed dates | View File | 3757 Online Projects | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 153424.11 Ha 3D Done | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 38710.64 Cr Compensation Disbursed Online | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | About Us | Land Acquisition Portal | Ministry of Road Transport and Highways (MoRTH) is engaged in developing India's road infrastructure sector and executes its projects through various implementation agencies, viz. National Highways Authority of India (NHAI), National Highways & Infrastructure Development Company Ltd. (NHIDCL) and State PWDs. The objective of the Ministry is to fast-track economic growth, for which improved road connectivity, specifically expansion and upgradation of the National Highways network, is of vital importance. | Land Acquisition is critical for the commencement and completion of construction of National Highways, which begins once the alignment plan and land acquisition plan for a specific project, are approved. | Read More | Our | Important Links | LA Target Monitoring | Ministry of Road Transport and Highways (MoRTH) | Read More | Public Grievances | Ministry of Road Transport and Highways (MoRTH) | Read More | Act | Ministry of Road Transport and Highways (MoRTH) | Read More | Search | Ministry of Road Transport and Highways (MoRTH) | Read More | FAQs | Ministry of Road Transport and Highways (MoRTH) | Read More | Projects | Ministry of Road Transport and Highways (MoRTH) | Read More | Contact Us | If You Have Any Query, Please Feel Free Contact Us | Address | Room No. 139, Transport Bhawan, Sansad Marg Delhi-01 | Call Us Now | +011-23711824 | Mail Us Now | supportla-morth@gov.in | Your Name | Your Email | Phone Number | Address | Message | Send Message | Our Links | LA Target Monitoring | About Us | Public Grievances | Act | Search | FAQs | Privacy Policy | Location | © Designed and Developed by National Informatics Centre | Visitor No: | 1379579 | Login | × | Username | Password | Send OTP | One Time Password | Verify OTP | Resend OTP | Login | Forgot password?",[]
24065,MO/2017/24065,3A,2020-10-19,3672-E,https://bhoomirashi.gov.in/auth/revamp/sdet.cshtml?project_id=24065&EncHid=¬ification_id=53241&nid=9'),32 | 19/10/2020 | 3672-E | 3672-E | View Details | View Objections | 3A Notified,,,0,1,,"Land Acquisition Portal | × | Site is Under Maintenance do not Login | 011-23711824 | supportla-morth@gov.in | Highway Land Register [Rule 4(1)] | FAQs | Contact Us | Greivance | Land Acquisition Portal | Ministry of Road Transport & Highways Government of India | Home | About Us | Act | Gazette Notification Report | Login | What's New | Publication of 3a/3A notification in respect of National Highways (NH) where development/upgradation work is yet to be sanctioned | View File | Memorandum of Understanding between MoRTH and Ministry of Railways (MoR) regarding Land and other related matters for faster execution of projects | View File | Any payments stuck in the CALA account due to transaction failures or other reasons will be transferred back to the RPAO account via Cheque, DD, or RTGS. Once the payment is successfully transferred to RPAO account, CALA will reinitiate the payment through the BhoomiRashi portal after Re-finalizing all the failed payments in case of Roads Wing project is proposed to be floated | View File | Land Acquisition and Forest & Wildlife clearances - Milestones for approval, award and declaration of appointed dates | View File | 3757 Online Projects | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 153424.11 Ha 3D Done | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 38710.64 Cr Compensation Disbursed Online | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | About Us | Land Acquisition Portal | Ministry of Road Transport and Highways (MoRTH) is engaged in developing India's road infrastructure sector and executes its projects through various implementation agencies, viz. National Highways Authority of India (NHAI), National Highways & Infrastructure Development Company Ltd. (NHIDCL) and State PWDs. The objective of the Ministry is to fast-track economic growth, for which improved road connectivity, specifically expansion and upgradation of the National Highways network, is of vital importance. | Land Acquisition is critical for the commencement and completion of construction of National Highways, which begins once the alignment plan and land acquisition plan for a specific project, are approved. | Read More | Our | Important Links | LA Target Monitoring | Ministry of Road Transport and Highways (MoRTH) | Read More | Public Grievances | Ministry of Road Transport and Highways (MoRTH) | Read More | Act | Ministry of Road Transport and Highways (MoRTH) | Read More | Search | Ministry of Road Transport and Highways (MoRTH) | Read More | FAQs | Ministry of Road Transport and Highways (MoRTH) | Read More | Projects | Ministry of Road Transport and Highways (MoRTH) | Read More | Contact Us | If You Have Any Query, Please Feel Free Contact Us | Address | Room No. 139, Transport Bhawan, Sansad Marg Delhi-01 | Call Us Now | +011-23711824 | Mail Us Now | supportla-morth@gov.in | Your Name | Your Email | Phone Number | Address | Message | Send Message | Our Links | LA Target Monitoring | About Us | Public Grievances | Act | Search | FAQs | Privacy Policy | Location | © Designed and Developed by National Informatics Centre | Visitor No: | 1379579 | Login | × | Username | Password | Send OTP | One Time Password | Verify OTP | Resend OTP | Login | Forgot password?",[]
24065,MO/2017/24065,3A,2020-10-19,3671-E,https://bhoomirashi.gov.in/auth/revamp/sdet.cshtml?project_id=24065&EncHid=¬ification_id=53243&nid=9'),34 | 19/10/2020 | 3671-E | 3671-E | View Details | View Objections | 3A Notified,,,0,1,,"Land Acquisition Portal | × | Site is Under Maintenance do not Login | 011-23711824 | supportla-morth@gov.in | Highway Land Register [Rule 4(1)] | FAQs | Contact Us | Greivance | Land Acquisition Portal | Ministry of Road Transport & Highways Government of India | Home | About Us | Act | Gazette Notification Report | Login | What's New | Publication of 3a/3A notification in respect of National Highways (NH) where development/upgradation work is yet to be sanctioned | View File | Memorandum of Understanding between MoRTH and Ministry of Railways (MoR) regarding Land and other related matters for faster execution of projects | View File | Any payments stuck in the CALA account due to transaction failures or other reasons will be transferred back to the RPAO account via Cheque, DD, or RTGS. Once the payment is successfully transferred to RPAO account, CALA will reinitiate the payment through the BhoomiRashi portal after Re-finalizing all the failed payments in case of Roads Wing project is proposed to be floated | View File | Land Acquisition and Forest & Wildlife clearances - Milestones for approval, award and declaration of appointed dates | View File | 3757 Online Projects | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 153424.11 Ha 3D Done | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 38710.64 Cr Compensation Disbursed Online | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | About Us | Land Acquisition Portal | Ministry of Road Transport and Highways (MoRTH) is engaged in developing India's road infrastructure sector and executes its projects through various implementation agencies, viz. National Highways Authority of India (NHAI), National Highways & Infrastructure Development Company Ltd. (NHIDCL) and State PWDs. The objective of the Ministry is to fast-track economic growth, for which improved road connectivity, specifically expansion and upgradation of the National Highways network, is of vital importance. | Land Acquisition is critical for the commencement and completion of construction of National Highways, which begins once the alignment plan and land acquisition plan for a specific project, are approved. | Read More | Our | Important Links | LA Target Monitoring | Ministry of Road Transport and Highways (MoRTH) | Read More | Public Grievances | Ministry of Road Transport and Highways (MoRTH) | Read More | Act | Ministry of Road Transport and Highways (MoRTH) | Read More | Search | Ministry of Road Transport and Highways (MoRTH) | Read More | FAQs | Ministry of Road Transport and Highways (MoRTH) | Read More | Projects | Ministry of Road Transport and Highways (MoRTH) | Read More | Contact Us | If You Have Any Query, Please Feel Free Contact Us | Address | Room No. 139, Transport Bhawan, Sansad Marg Delhi-01 | Call Us Now | +011-23711824 | Mail Us Now | supportla-morth@gov.in | Your Name | Your Email | Phone Number | Address | Message | Send Message | Our Links | LA Target Monitoring | About Us | Public Grievances | Act | Search | FAQs | Privacy Policy | Location | © Designed and Developed by National Informatics Centre | Visitor No: | 1379579 | Login | × | Username | Password | Send OTP | One Time Password | Verify OTP | Resend OTP | Login | Forgot password?",[]
24065,MO/2017/24065,3A,2020-10-28,3866-E,https://bhoomirashi.gov.in/auth/revamp/sdet.cshtml?project_id=24065&EncHid=¬ification_id=53265&nid=9'),36 | 28/10/2020 | 3866-E | 3866 -(अ) | View Details | View Objections | 3A Notified,,,0,1,,"Land Acquisition Portal | × | Site is Under Maintenance do not Login | 011-23711824 | supportla-morth@gov.in | Highway Land Register [Rule 4(1)] | FAQs | Contact Us | Greivance | Land Acquisition Portal | Ministry of Road Transport & Highways Government of India | Home | About Us | Act | Gazette Notification Report | Login | What's New | Publication of 3a/3A notification in respect of National Highways (NH) where development/upgradation work is yet to be sanctioned | View File | Memorandum of Understanding between MoRTH and Ministry of Railways (MoR) regarding Land and other related matters for faster execution of projects | View File | Any payments stuck in the CALA account due to transaction failures or other reasons will be transferred back to the RPAO account via Cheque, DD, or RTGS. Once the payment is successfully transferred to RPAO account, CALA will reinitiate the payment through the BhoomiRashi portal after Re-finalizing all the failed payments in case of Roads Wing project is proposed to be floated | View File | Land Acquisition and Forest & Wildlife clearances - Milestones for approval, award and declaration of appointed dates | View File | 3757 Online Projects | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 153424.11 Ha 3D Done | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | 38710.64 Cr Compensation Disbursed Online | The Ministry of Road Transport and Highways, Govt. of India has designed Bhoomi Rashi | About Us | Land Acquisition Portal | Ministry of Road Transport and Highways (MoRTH) is engaged in developing India's road infrastructure sector and executes its projects through various implementation agencies, viz. National Highways Authority of India (NHAI), National Highways & Infrastructure Development Company Ltd. (NHIDCL) and State PWDs. The objective of the Ministry is to fast-track economic growth, for which improved road connectivity, specifically expansion and upgradation of the National Highways network, is of vital importance. | Land Acquisition is critical for the commencement and completion of construction of National Highways, which begins once the alignment plan and land acquisition plan for a specific project, are approved. | Read More | Our | Important Links | LA Target Monitoring | Ministry of Road Transport and Highways (MoRTH) | Read More | Public Grievances | Ministry of Road Transport and Highways (MoRTH) | Read More | Act | Ministry of Road Transport and Highways (MoRTH) | Read More | Search | Ministry of Road Transport and Highways (MoRTH) | Read More | FAQs | Ministry of Road Transport and Highways (MoRTH) | Read More | Projects | Ministry of Road Transport and Highways (MoRTH) | Read More | Contact Us | If You Have Any Query, Please Feel Free Contact Us | Address | Room No. 139, Transport Bhawan, Sansad Marg Delhi-01 | Call Us Now | +011-23711824 | Mail Us Now | supportla-morth@gov.in | Your Name | Your Email | Phone Number | Address | Message | Send Message | Our Links | LA Target Monitoring | About Us | Public Grievances | Act | Search | FAQs | Privacy Policy | Location | © Designed and Developed by National Informatics Centre | Visitor No: | 1379579 | Login | × | Username | Password | Send OTP | One Time Password | Verify OTP | Resend OTP | Login | Forgot password?",[]
